OrderID,CustomerID,DealDateTime,Sales
10872,14742,2014-06-16,20
10883,34738,2014-06-16,255
10888,14738,2014-06-16,560
10890,24675,2014-06-16,789
10918,44734,2014-06-16,549
10922,34812,2014-06-17,986
10924,44751,2014-06-17,291
10928,24673,2014-06-17,71
10929,24805,2014-06-17,531
10933,44709,2014-06-17,678
10934,14769,2014-06-17,988
10935,14729,2014-06-17,942
10937,14688,2014-06-17,734
10955,24702,2014-06-17,841
10956,24606,2014-06-17,43
10961,34653,2014-06-17,195
10962,14752,2014-06-17,141
10967,44582,2014-06-17,840
10978,34630,2014-06-17,719
10984,14690,2014-06-17,922
10985,14815,2014-06-17,661
10986,44749,2014-06-17,521
10992,44715,2014-06-17,20
10993,44708,2014-06-17,782
11000,44842,2014-06-17,48
11002,14765,2014-06-17,698
11016,44651,2014-06-17,738
11017,14706,2014-06-17,894
11025,14783,2014-06-17,837
11027,24707,2014-06-17,83
11030,44756,2014-06-17,646
11034,44638,2014-06-17,840
11043,44584,2014-06-17,889
11044,14599,2014-06-17,58
11047,14717,2014-06-17,873
11048,14737,2014-06-17,777
11052,34743,2014-06-17,283
11055,14675,2014-06-17,555
11056,14725,2014-06-17,49
11059,24657,2014-06-17,891
11060,44823,2014-06-17,563
11061,24574,2014-06-17,3
11065,34648,2014-06-17,720
11067,24740,2014-06-17,724
11068,34849,2014-06-17,882
11086,14748,2014-06-18,816
11088,24648,2014-06-18,726
11089,24575,2014-06-18,369
11100,24619,2014-06-18,332
11101,14712,2014-06-18,121
11102,34736,2014-06-18,976
11105,34728,2014-06-18,156
11106,14630,2014-06-18,489
11110,34719,2014-06-18,705
11118,14845,2014-06-18,478
11122,44706,2014-06-18,821
11123,14860,2014-06-18,115
11124,44589,2014-06-18,733
11126,34805,2014-06-18,67
11127,14698,2014-06-18,124
11132,24771,2014-06-18,675
11134,24711,2014-06-18,347
11145,34867,2014-06-18,770
11156,44739,2014-06-18,919
11158,44593,2014-06-18,53
11159,14610,2014-06-18,457
11166,24662,2014-06-19,128
11167,14580,2014-06-19,892
11168,34670,2014-06-19,282
11169,14845,2014-06-19,756
11172,44753,2014-06-19,1
11175,44662,2014-06-19,640
11177,34780,2014-06-19,428
11178,24653,2014-06-19,139
11185,14623,2014-06-19,932
11187,14798,2014-06-19,510
11189,44608,2014-06-19,239
11191,44753,2014-06-19,674
11192,14701,2014-06-19,451
11193,24611,2014-06-19,383
11197,44815,2014-06-19,777
11198,34745,2014-06-19,503
11205,24774,2014-06-19,850
11210,14717,2014-06-19,908
11216,34704,2014-06-19,918
11219,24636,2014-06-19,22
11220,44714,2014-06-19,877
11223,14784,2014-06-19,254
11224,34678,2014-06-19,167
11225,24629,2014-06-19,127
11226,24589,2014-06-19,939
11234,14663,2014-06-19,260
11235,14837,2014-06-19,239
11237,44852,2014-06-19,444
11238,34742,2014-06-19,513
11240,44745,2014-06-19,948
11248,44829,2014-06-19,100
11249,14836,2014-06-19,582
11250,14807,2014-06-19,814
11251,14705,2014-06-19,415
11254,14719,2014-06-19,572
11259,44807,2014-06-19,200
11267,14693,2014-06-19,754
11268,44610,2014-06-19,396
11270,34660,2014-06-19,963
11277,24830,2014-06-19,13
11282,14840,2014-06-19,869
11289,14839,2014-06-20,369
11294,24748,2014-06-20,187
11296,34725,2014-06-20,715
11297,24688,2014-06-20,318
11307,24854,2014-06-20,809
11315,34699,2014-06-20,443
11316,44669,2014-06-20,806
11326,44694,2014-06-20,951
11340,14612,2014-06-20,785
11344,14705,2014-06-20,987
11390,44809,2014-06-20,986
11391,24726,2014-06-20,970
11400,24694,2014-06-20,242
11417,14691,2014-06-20,354
11419,14592,2014-06-20,211
11420,24745,2014-06-20,716
11421,34821,2014-06-20,292
11422,44799,2014-06-20,656
11423,14813,2014-06-20,328
11424,34667,2014-06-20,264
11425,24689,2014-06-20,720
11428,34800,2014-06-20,721
11431,34590,2014-06-20,103
11432,24763,2014-06-20,768
11433,34860,2014-06-20,648
11434,14639,2014-06-20,607
11435,14629,2014-06-20,532
11436,34852,2014-06-20,419
11437,44758,2014-06-20,934
11440,24673,2014-06-20,641
11441,34659,2014-06-20,258
11443,14767,2014-06-20,223
11444,14614,2014-06-20,974
11446,34655,2014-06-20,132
11449,24630,2014-06-20,415
11450,44764,2014-06-20,490
11451,24780,2014-06-20,479
11452,14617,2014-06-20,193
11467,24598,2014-06-20,536
11472,34613,2014-06-20,866
11473,34751,2014-06-20,532
11493,14629,2014-06-20,62
11504,14696,2014-06-20,161
11515,44668,2014-06-20,994
11517,34639,2014-06-20,53
11518,14624,2014-06-20,707
11522,14607,2014-06-20,559
11524,24833,2014-06-20,726
11525,34864,2014-06-20,234
11528,44810,2014-06-20,788
11530,44715,2014-06-20,134
11533,34706,2014-06-20,65
11534,44674,2014-06-20,644
11535,44654,2014-06-20,920
11537,44789,2014-06-20,113
11538,34847,2014-06-20,796
11543,34803,2014-06-20,950
11560,44819,2014-06-21,545
11562,34846,2014-06-21,111
11564,44748,2014-06-21,383
11568,44662,2014-06-21,474
11572,14761,2014-06-21,323
11578,44686,2014-06-21,960
11579,34680,2014-06-21,827
11580,44690,2014-06-21,19
11581,34611,2014-06-21,123
11582,44596,2014-06-21,44
11588,44836,2014-06-21,978
11589,24793,2014-06-21,94
11598,34826,2014-06-21,89
11604,14653,2014-06-21,67
11605,44800,2014-06-21,571
11619,44746,2014-06-21,97
11620,24708,2014-06-21,952
11634,24821,2014-06-21,414
11635,14828,2014-06-21,800
11637,44569,2014-06-21,125
11643,44836,2014-06-21,656
11645,44585,2014-06-21,51
11649,44593,2014-06-21,605
11650,14716,2014-06-21,282
11654,44858,2014-06-21,223
11655,34725,2014-06-21,254
11656,34746,2014-06-21,621
11668,34816,2014-06-21,241
11717,14787,2014-06-21,110
11727,24764,2014-06-21,307
11733,44696,2014-06-21,489
11735,34698,2014-06-22,113
11739,34804,2014-06-22,611
11741,24655,2014-06-22,248
11747,34741,2014-06-22,827
11754,14862,2014-06-22,345
11759,24661,2014-06-22,194
11763,34762,2014-06-22,917
11770,34652,2014-06-22,739
11771,24663,2014-06-22,396
11778,24858,2014-06-22,766
11779,14612,2014-06-22,254
11780,24836,2014-06-22,176
11783,44832,2014-06-22,1
11784,34768,2014-06-22,374
11786,14706,2014-06-22,949
11787,44845,2014-06-22,715
11790,14799,2014-06-22,90
11791,14864,2014-06-22,646
11793,24761,2014-06-22,95
11794,24794,2014-06-22,84
11795,14711,2014-06-22,197
11796,14796,2014-06-22,955
11799,44852,2014-06-22,712
11801,34749,2014-06-22,530
11804,44666,2014-06-22,464
11805,14640,2014-06-22,216
11815,14867,2014-06-22,96
11820,44739,2014-06-22,968
11835,14724,2014-06-22,814
11836,14592,2014-06-22,774
11837,34699,2014-06-22,475
11844,24781,2014-06-22,131
11846,44766,2014-06-22,745
11847,14790,2014-06-22,387
11849,14657,2014-06-22,437
11851,14764,2014-06-22,939
11855,34676,2014-06-22,348
11857,14785,2014-06-22,584
11858,34584,2014-06-22,846
11859,34742,2014-06-22,659
11861,44640,2014-06-22,120
11865,14679,2014-06-22,558
11872,44801,2014-06-22,886
11884,34841,2014-06-23,65
11894,24647,2014-06-23,181
11924,24574,2014-06-23,390
11925,14730,2014-06-23,471
11928,44571,2014-06-23,221
11929,44867,2014-06-23,792
11930,24674,2014-06-23,16
11938,24630,2014-06-23,822
11954,24589,2014-06-23,520
11959,44850,2014-06-24,971
11961,14715,2014-06-24,837
11963,24801,2014-06-24,508
11973,24650,2014-06-24,705
11987,44613,2014-06-24,688
11988,14773,2014-06-24,967
11992,14582,2014-06-24,719
11994,44673,2014-06-24,654
12000,24754,2014-06-24,127
12001,24757,2014-06-24,678
12016,34662,2014-06-24,146
12017,44781,2014-06-24,186
12020,14650,2014-06-24,894
12023,14697,2014-06-24,48
12027,44586,2014-06-24,711
12029,24865,2014-06-24,824
12030,44607,2014-06-24,30
12036,24781,2014-06-24,623
12037,34596,2014-06-24,754
12042,44782,2014-06-24,950
12048,24578,2014-06-24,348
12051,34742,2014-06-24,161
12054,24779,2014-06-24,707
12055,34756,2014-06-24,222
12062,44806,2014-06-24,741
12069,24684,2014-06-25,82
12074,34699,2014-06-25,195
12075,24629,2014-06-25,186
12080,14602,2014-06-25,523
12082,44699,2014-06-25,673
12084,34776,2014-06-25,464
12091,34704,2014-06-25,345
12120,44650,2014-06-25,732
12133,34776,2014-06-25,328
12134,34862,2014-06-25,185
12137,14790,2014-06-25,803
12138,44775,2014-06-25,200
12143,24863,2014-06-25,487
12152,34661,2014-06-25,751
12166,34726,2014-06-25,190
12167,44626,2014-06-25,30
12168,44786,2014-06-25,488
12170,34846,2014-06-25,894
12173,24812,2014-06-25,277
12174,24655,2014-06-25,800
12186,34689,2014-06-25,417
12187,24694,2014-06-25,254
12194,14604,2014-06-25,402
12195,14755,2014-06-25,634
12196,14621,2014-06-25,873
12202,14602,2014-06-25,472
12203,34609,2014-06-25,931
12206,14770,2014-06-25,51
12207,14663,2014-06-25,296
12213,44763,2014-06-25,733
12215,34815,2014-06-26,258
12225,44682,2014-06-26,525
12255,44786,2014-06-26,619
12261,44644,2014-06-26,814
12268,14613,2014-06-26,406
12272,34856,2014-06-26,444
12273,34600,2014-06-26,375
12285,44648,2014-06-26,34
12293,24782,2014-06-26,427
12294,24646,2014-06-26,457
12299,44660,2014-06-26,779
12300,24733,2014-06-26,751
12302,34727,2014-06-26,16
12305,24747,2014-06-26,743
12310,44625,2014-06-26,146
12318,44707,2014-06-26,973
12329,14687,2014-06-27,604
12332,24668,2014-06-27,518
12335,44683,2014-06-27,349
12336,14736,2014-06-27,700
12342,14762,2014-06-27,35
12346,44720,2014-06-27,332
12348,44758,2014-06-27,167
12359,24617,2014-06-27,307
12360,24634,2014-06-27,733
12365,24725,2014-06-27,150
12367,34642,2014-06-27,619
12375,34619,2014-06-27,294
12376,44857,2014-06-27,931
12380,44637,2014-06-27,228
12383,34730,2014-06-27,563
12384,34606,2014-06-27,479
12385,14775,2014-06-27,11
12389,44707,2014-06-27,984
12394,24831,2014-06-27,956
12401,44755,2014-06-27,980
12410,34608,2014-06-27,205
12411,24713,2014-06-27,93
12413,34754,2014-06-27,616
12414,34768,2014-06-27,634
12415,14613,2014-06-27,255
12416,44672,2014-06-27,275
12433,14846,2014-06-27,958
12434,24624,2014-06-27,573
12435,34615,2014-06-27,771
12446,24797,2014-06-27,405
12450,34575,2014-06-27,173
12456,34597,2014-06-27,430
12461,24782,2014-06-27,513
12462,14835,2014-06-27,820
12463,24600,2014-06-27,759
12468,14659,2014-06-27,382
12474,14849,2014-06-27,410
12475,34812,2014-06-27,209
12476,14622,2014-06-27,286
12485,44838,2014-06-27,175
12487,44835,2014-06-27,959
12488,24823,2014-06-27,895
12489,44590,2014-06-27,874
12496,44711,2014-06-27,296
12500,34789,2014-06-27,675
12506,14769,2014-06-27,872
12507,14659,2014-06-27,249
12512,44584,2014-06-27,960
12528,24703,2014-06-27,191
12546,14853,2014-06-28,722
12556,24749,2014-06-28,657
12558,14653,2014-06-28,230
12559,44611,2014-06-28,239
12563,24704,2014-06-28,324
12578,24745,2014-06-28,846
12588,24692,2014-06-28,846
12604,24786,2014-06-28,564
12608,14602,2014-06-28,978
12609,34585,2014-06-28,832
12615,14745,2014-06-28,913
12616,34599,2014-06-28,693
12622,24617,2014-06-28,413
12623,14684,2014-06-28,582
12626,14574,2014-06-28,965
12632,34616,2014-06-28,767
12633,34863,2014-06-28,50
12634,34784,2014-06-28,531
12640,14710,2014-06-28,936
12641,34707,2014-06-28,189
12642,44730,2014-06-28,820
12644,24686,2014-06-28,713
12645,34770,2014-06-28,837
12654,44718,2014-06-28,642
12655,44856,2014-06-28,916
12659,24807,2014-06-28,948
12660,34725,2014-06-28,753
12664,24740,2014-06-28,365
12667,44688,2014-06-28,350
12670,24757,2014-06-28,789
12682,14631,2014-06-28,842
12691,34616,2014-06-28,406
12712,34688,2014-06-28,996
12745,44841,2014-06-29,159
12746,24741,2014-06-29,585
12747,24585,2014-06-29,342
12748,24717,2014-06-29,637
12750,34779,2014-06-29,645
12752,24816,2014-06-29,595
12763,24743,2014-06-29,725
12764,34672,2014-06-29,475
12767,24758,2014-06-29,861
12768,34793,2014-06-29,540
12771,24856,2014-06-29,217
12772,44817,2014-06-29,640
12773,14606,2014-06-29,960
12775,24610,2014-06-29,664
12776,44637,2014-06-29,127
12781,44641,2014-06-29,251
12802,24599,2014-06-29,546
12816,14835,2014-06-29,216
12817,44630,2014-06-29,164
12818,14726,2014-06-29,144
12819,24605,2014-06-29,241
12820,44789,2014-06-29,658
12821,24631,2014-06-29,106
12822,34568,2014-06-29,274
12828,24781,2014-06-29,966
12829,14735,2014-06-29,402
12832,14573,2014-06-29,777
12833,44767,2014-06-29,114
12834,14763,2014-06-29,778
12836,24677,2014-06-29,90
12844,14711,2014-06-29,416
12857,44867,2014-06-29,696
12858,24656,2014-06-29,843
12859,14815,2014-06-29,673
12861,24649,2014-06-29,185
12862,14773,2014-06-29,453
12869,44785,2014-06-29,393
12870,34712,2014-06-29,158
12881,44865,2014-06-30,858
12888,44616,2014-06-30,322
12890,24775,2014-06-30,322
12891,24777,2014-06-30,429
12893,14668,2014-06-30,634
12895,14621,2014-06-30,591
12896,24763,2014-06-30,833
12908,24840,2014-06-30,668
12909,34601,2014-06-30,168
12911,14775,2014-06-30,355
12912,34803,2014-06-30,605
12913,24842,2014-06-30,379
12915,14666,2014-06-30,608
12917,34704,2014-06-30,821
12920,34762,2014-06-30,206
12921,24750,2014-06-30,680
12922,14721,2014-06-30,108
12929,34675,2014-06-30,523
12933,44814,2014-06-30,783
12934,44651,2014-06-30,683
12936,44851,2014-06-30,791
12941,24719,2014-06-30,421
12946,14729,2014-06-30,251
12947,44758,2014-06-30,271
12948,44661,2014-06-30,739
12960,24586,2014-06-30,826
12962,14722,2014-06-30,68
12964,44703,2014-06-30,224
12971,14632,2014-06-30,196
12979,14576,2014-06-30,334
12980,34642,2014-06-30,119
12997,44675,2014-06-30,907
13003,24808,2014-06-30,53
13009,14794,2014-06-30,731
13012,14798,2014-06-30,675
13021,14767,2014-06-30,626
13022,24697,2014-06-30,741
13032,14590,2014-06-30,660
13042,44830,2014-07-01,565
13055,24630,2014-07-01,25
13069,24729,2014-07-01,602
13070,44734,2014-07-01,876
13071,14568,2014-07-01,250
13076,44750,2014-07-01,573
13078,44840,2014-07-01,198
13082,24759,2014-07-01,388
13089,34837,2014-07-01,115
13093,24800,2014-07-01,108
13108,44665,2014-07-01,981
13112,44864,2014-07-01,849
13114,44599,2014-07-01,286
13126,34796,2014-07-01,66
13146,34772,2014-07-01,796
13147,14586,2014-07-01,860
13148,14709,2014-07-01,852
13156,24789,2014-07-02,311
13158,14727,2014-07-02,676
13161,44681,2014-07-02,265
13162,24833,2014-07-02,875
13169,24862,2014-07-02,298
13172,24757,2014-07-02,662
13173,14728,2014-07-02,415
13185,24686,2014-07-02,592
13186,24628,2014-07-02,178
13191,44750,2014-07-02,474
13192,14707,2014-07-02,562
13193,34737,2014-07-02,866
13199,14856,2014-07-02,287
13202,24697,2014-07-02,57
13203,34671,2014-07-02,488
13208,34744,2014-07-02,755
13209,44750,2014-07-02,165
13212,14622,2014-07-02,750
13234,14835,2014-07-02,228
13238,44667,2014-07-02,958
13239,44747,2014-07-02,663
13240,44736,2014-07-02,986
13245,34677,2014-07-02,442
13260,14771,2014-07-02,292
13261,44727,2014-07-02,301
13272,24751,2014-07-02,279
13273,44711,2014-07-02,826
13274,44796,2014-07-02,71
13281,34617,2014-07-02,496
13296,14750,2014-07-03,455
13303,34797,2014-07-03,463
13304,14843,2014-07-03,510
13312,14720,2014-07-03,370
13313,34822,2014-07-03,9
13322,24855,2014-07-03,102
13323,44802,2014-07-03,848
13333,44832,2014-07-03,566
13334,44849,2014-07-03,596
13335,44586,2014-07-03,319
13336,14655,2014-07-03,657
13337,24772,2014-07-03,175
13338,24574,2014-07-03,223
13344,14780,2014-07-03,662
13346,34598,2014-07-03,635
13349,24792,2014-07-03,132
13351,34836,2014-07-03,623
13356,14793,2014-07-03,259
13357,34740,2014-07-03,638
13361,24850,2014-07-03,637
13362,14779,2014-07-03,627
13365,24742,2014-07-03,914
13366,34792,2014-07-03,146
13370,14839,2014-07-03,24
13373,24576,2014-07-03,451
13377,34811,2014-07-03,779
13378,14632,2014-07-03,807
13387,44824,2014-07-03,163
13395,24634,2014-07-03,369
13396,34689,2014-07-03,587
13399,34831,2014-07-03,383
13400,34648,2014-07-03,986
13402,44626,2014-07-03,786
13414,34759,2014-07-04,869
13416,14634,2014-07-04,463
13421,14670,2014-07-04,63
13435,14616,2014-07-04,159
13443,44660,2014-07-04,244
13447,24839,2014-07-04,972
13449,34605,2014-07-04,60
13464,24756,2014-07-04,720
13466,24833,2014-07-04,617
13471,24651,2014-07-04,291
13487,34714,2014-07-04,546
13490,24749,2014-07-04,673
13491,34730,2014-07-04,173
13498,14621,2014-07-04,971
13501,34586,2014-07-04,817
13502,44689,2014-07-04,213
13505,14755,2014-07-04,496
13519,44722,2014-07-04,980
13523,24624,2014-07-04,696
13536,44797,2014-07-04,776
13537,44841,2014-07-04,340
13547,24770,2014-07-04,553
13548,44634,2014-07-04,696
13552,14767,2014-07-04,276
13554,24699,2014-07-04,486
13559,24570,2014-07-04,434
13561,34717,2014-07-04,943
13562,34675,2014-07-04,229
13567,44591,2014-07-04,355
13591,14779,2014-07-05,854
13593,44642,2014-07-05,787
13594,24832,2014-07-05,980
13603,14596,2014-07-05,255
13604,44767,2014-07-05,19
13608,24667,2014-07-05,155
13612,44612,2014-07-05,185
13618,24601,2014-07-05,42
13621,24737,2014-07-05,810
13626,44811,2014-07-05,447
13631,14693,2014-07-05,612
13642,44628,2014-07-05,814
13643,44724,2014-07-05,769
13645,34577,2014-07-05,328
13646,24578,2014-07-05,393
13657,34757,2014-07-05,629
13658,44830,2014-07-05,949
13660,34740,2014-07-05,130
13661,14853,2014-07-05,786
13675,24678,2014-07-05,973
13686,14652,2014-07-05,10
13687,44685,2014-07-05,53
13688,14829,2014-07-05,993
13695,34695,2014-07-05,374
13697,34820,2014-07-05,436
13705,44610,2014-07-05,933
13706,24866,2014-07-05,7
13718,44751,2014-07-05,326
13727,24866,2014-07-05,160
13728,34599,2014-07-05,668
13734,14809,2014-07-05,559
13735,14571,2014-07-05,572
13736,24644,2014-07-05,82
13737,44588,2014-07-05,152
13754,44636,2014-07-05,547
13761,14803,2014-07-05,805
13762,44828,2014-07-05,405
13766,34737,2014-07-05,171
13767,24823,2014-07-05,375
13770,24709,2014-07-05,9
13772,34618,2014-07-05,493
13774,44592,2014-07-05,56
13777,44584,2014-07-05,406
13779,34653,2014-07-05,87
13784,24693,2014-07-05,801
13789,44599,2014-07-05,186
13793,44586,2014-07-06,522
13794,14646,2014-07-06,868
13795,34653,2014-07-06,253
13796,44608,2014-07-06,599
13800,24580,2014-07-06,123
13813,14834,2014-07-06,888
13815,14742,2014-07-06,826
13822,24739,2014-07-06,330
13823,14730,2014-07-06,958
13824,44808,2014-07-06,89
13827,14571,2014-07-06,863
13835,44800,2014-07-06,412
13836,44810,2014-07-06,90
13838,44588,2014-07-06,171
13854,44723,2014-07-06,629
13860,44792,2014-07-06,931
13874,24641,2014-07-07,810
13876,34779,2014-07-07,307
13877,14754,2014-07-07,156
13878,14701,2014-07-07,751
13891,14703,2014-07-07,253
13892,24753,2014-07-07,250
13895,14834,2014-07-07,456
13899,24830,2014-07-07,321
13905,14680,2014-07-07,434
13910,14799,2014-07-07,222
13912,34665,2014-07-07,225
13913,34750,2014-07-07,530
13914,24578,2014-07-07,801
13917,14810,2014-07-07,243
13918,24711,2014-07-07,413
13920,44714,2014-07-07,909
13922,44580,2014-07-07,488
13924,14658,2014-07-07,621
13925,24700,2014-07-07,112
13926,44692,2014-07-07,63
13927,34854,2014-07-07,61
13928,34661,2014-07-07,530
13929,24649,2014-07-07,910
13930,34613,2014-07-07,713
13933,34613,2014-07-07,12
13934,14633,2014-07-07,675
13936,44594,2014-07-07,315
13937,14748,2014-07-07,311
13938,34748,2014-07-07,642
13941,44738,2014-07-07,44
13943,24862,2014-07-07,337
13945,34684,2014-07-07,37
13948,24671,2014-07-07,828
13949,44707,2014-07-07,32
13950,24840,2014-07-07,588
13951,14842,2014-07-07,937
13952,24670,2014-07-07,571
13961,34760,2014-07-07,349
13962,44579,2014-07-07,746
13965,14574,2014-07-07,802
13966,24598,2014-07-07,409
13968,14808,2014-07-07,376
13970,34638,2014-07-07,258
13971,24691,2014-07-07,972
13972,14764,2014-07-07,778
13978,44587,2014-07-07,909
13982,44748,2014-07-07,409
13983,44848,2014-07-07,51
13991,34626,2014-07-07,197
13992,44572,2014-07-07,203
13993,34857,2014-07-07,762
13994,34665,2014-07-07,687
13995,24617,2014-07-07,314
13998,44640,2014-07-07,713
13999,44840,2014-07-07,143
14001,34778,2014-07-07,536
14010,44730,2014-07-08,263
14011,34627,2014-07-08,713
14013,14621,2014-07-08,13
14016,14699,2014-07-08,945
14025,14733,2014-07-08,694
14026,44686,2014-07-08,967
14027,34585,2014-07-08,167
14028,34742,2014-07-08,771
14031,44644,2014-07-08,329
14034,44667,2014-07-08,894
14035,34741,2014-07-08,873
14043,44746,2014-07-08,484
14045,14822,2014-07-08,871
14046,44801,2014-07-08,183
14047,34612,2014-07-08,789
14049,14839,2014-07-08,918
14062,44734,2014-07-08,538
14076,14748,2014-07-08,250
14077,34621,2014-07-08,723
14080,14853,2014-07-08,277
14081,34830,2014-07-08,436
14084,44849,2014-07-08,307
14085,44848,2014-07-08,948
14087,44584,2014-07-08,978
14088,14862,2014-07-08,858
14089,14679,2014-07-08,764
14092,34596,2014-07-08,453
14095,24718,2014-07-08,995
14097,34644,2014-07-08,704
14101,14600,2014-07-08,510
14110,14577,2014-07-08,939
14113,44724,2014-07-08,369
14114,44710,2014-07-08,809
14115,24840,2014-07-08,348
14130,14672,2014-07-09,23
14131,24653,2014-07-09,543
14132,44785,2014-07-09,275
14133,14640,2014-07-09,371
14134,14858,2014-07-09,112
14139,14769,2014-07-09,132
14140,14629,2014-07-09,77
14141,14643,2014-07-09,680
14143,44858,2014-07-09,681
14144,14740,2014-07-09,387
14148,44587,2014-07-09,842
14149,14840,2014-07-09,894
14151,44753,2014-07-09,522
14152,34636,2014-07-09,705
14153,24608,2014-07-09,764
14155,34685,2014-07-09,0
14160,34743,2014-07-09,80
14165,14737,2014-07-09,997
14166,44615,2014-07-09,774
14167,44783,2014-07-09,561
14168,44837,2014-07-09,219
14169,34676,2014-07-09,377
14170,44853,2014-07-09,375
14173,34665,2014-07-09,208
14174,24690,2014-07-09,566
14176,24647,2014-07-09,44
14179,14843,2014-07-09,925
14180,34810,2014-07-09,747
14184,44578,2014-07-09,750
14185,14747,2014-07-09,9
14188,24604,2014-07-09,125
14192,34828,2014-07-09,742
14193,24743,2014-07-09,852
14194,24824,2014-07-09,745
14196,14626,2014-07-09,263
14197,34580,2014-07-09,64
14198,34677,2014-07-09,496
14199,44845,2014-07-09,302
14200,24603,2014-07-09,567
14209,14701,2014-07-09,982
14210,14588,2014-07-09,933
14213,34725,2014-07-09,80
14214,44640,2014-07-09,814
14225,44728,2014-07-09,443
14226,24639,2014-07-09,223
14228,24662,2014-07-09,916
14229,14645,2014-07-09,369
14232,14715,2014-07-09,914
14238,34800,2014-07-09,90
14239,14676,2014-07-09,653
14240,14735,2014-07-09,963
14242,44725,2014-07-09,183
14246,14572,2014-07-09,508
14249,24768,2014-07-09,931
14257,24651,2014-07-09,722
14258,34664,2014-07-09,929
14259,34581,2014-07-09,349
14272,44771,2014-07-09,788
14273,14652,2014-07-09,532
14279,24591,2014-07-10,798
14281,34697,2014-07-10,943
14283,24568,2014-07-10,263
14287,34714,2014-07-10,461
14293,24860,2014-07-10,945
14294,24853,2014-07-10,960
14295,24825,2014-07-10,523
14303,44662,2014-07-10,749
14304,14589,2014-07-10,341
14306,24682,2014-07-10,192
14308,24810,2014-07-10,167
14313,44789,2014-07-10,876
14316,14696,2014-07-10,255
14317,14596,2014-07-10,421
14319,24796,2014-07-10,219
14320,34795,2014-07-10,145
14325,34730,2014-07-10,834
14326,24819,2014-07-10,300
14344,24862,2014-07-10,653
14346,24605,2014-07-10,816
14347,14575,2014-07-10,193
14348,44610,2014-07-10,123
14353,24792,2014-07-10,22
14354,14699,2014-07-10,570
14357,34696,2014-07-10,837
14358,14861,2014-07-10,303
14363,14653,2014-07-10,310
14364,14684,2014-07-10,263
14370,44830,2014-07-10,388
14376,24822,2014-07-10,792
14377,24844,2014-07-10,919
14387,14753,2014-07-10,988
14391,34600,2014-07-10,371
14392,44799,2014-07-10,72
14393,24590,2014-07-10,627
14398,34743,2014-07-10,611
14399,34771,2014-07-10,689
14400,14782,2014-07-10,310
14401,44687,2014-07-10,132
14402,34715,2014-07-10,259
14403,44744,2014-07-10,342
14404,34678,2014-07-10,712
14411,24801,2014-07-10,273
14412,44815,2014-07-10,32
14418,44822,2014-07-10,243
14423,34838,2014-07-10,710
14424,24586,2014-07-10,891
14427,34698,2014-07-11,709
14430,14834,2014-07-11,727
14434,24786,2014-07-11,161
14435,24781,2014-07-11,794
14439,24616,2014-07-11,556
14442,34853,2014-07-11,343
14443,34780,2014-07-11,283
14445,24680,2014-07-11,324
14446,34735,2014-07-11,466
14451,24774,2014-07-11,450
14454,14648,2014-07-11,555
14455,34722,2014-07-11,34
14458,24786,2014-07-11,534
14460,14760,2014-07-11,351
14461,14863,2014-07-11,166
14463,44817,2014-07-11,874
14464,34586,2014-07-11,289
14478,44749,2014-07-11,469
14480,24797,2014-07-11,205
14481,24864,2014-07-11,464
14483,44762,2014-07-11,863
14497,24570,2014-07-11,129
14498,14823,2014-07-11,928
14499,14572,2014-07-11,98
14500,14677,2014-07-11,639
14505,24790,2014-07-11,782
14506,14674,2014-07-11,828
14507,44611,2014-07-11,881
14508,44715,2014-07-11,902
14514,24569,2014-07-11,342
14518,24715,2014-07-11,893
14521,44712,2014-07-11,261
14523,34816,2014-07-11,288
14524,14676,2014-07-11,389
14528,24621,2014-07-11,822
14536,24692,2014-07-11,542
14543,44696,2014-07-11,294
14544,44827,2014-07-11,973
14546,34691,2014-07-11,642
14548,44574,2014-07-11,241
14549,14806,2014-07-11,14
14555,14720,2014-07-11,815
14557,34784,2014-07-11,43
14559,34717,2014-07-11,338
14560,34765,2014-07-11,17
14561,24570,2014-07-11,116
14563,44574,2014-07-11,50
14564,34791,2014-07-11,255
14565,34744,2014-07-11,413
14566,44771,2014-07-11,84
14577,14757,2014-07-11,258
14580,34687,2014-07-11,421
14581,44700,2014-07-11,920
14585,34700,2014-07-11,136
14586,44637,2014-07-11,800
14587,44603,2014-07-11,971
14588,14767,2014-07-11,191
14591,24787,2014-07-11,453
14596,34859,2014-07-11,507
14599,14859,2014-07-11,605
14601,34864,2014-07-11,379
14602,14789,2014-07-11,735
14603,44820,2014-07-11,127
14606,24659,2014-07-11,296
14607,34620,2014-07-11,479
14608,34814,2014-07-11,780
14613,34826,2014-07-11,882
14614,34583,2014-07-11,592
14615,14818,2014-07-11,876
14616,24572,2014-07-11,827
14620,34587,2014-07-11,918
14622,14642,2014-07-11,10
14623,44750,2014-07-11,998
14624,24800,2014-07-11,350
14632,24798,2014-07-11,763
14633,34733,2014-07-11,957
14634,14785,2014-07-11,814
14646,44676,2014-07-12,690
14647,34833,2014-07-12,568
14648,34800,2014-07-12,793
14651,14712,2014-07-12,787
14653,24579,2014-07-12,623
14660,34696,2014-07-12,0
14661,44631,2014-07-12,580
14665,44817,2014-07-12,454
14672,24756,2014-07-12,359
14674,34779,2014-07-12,914
14676,34808,2014-07-12,138
14677,14716,2014-07-12,896
